actas_counted,actas_percentage,actas_total,blank_votes,created_at,id,null_votes,percentage_gap,pos1_candidate_name,pos1_percentage,pos1_votes,pos2_candidate_id,pos2_candidate_name,pos2_party_id,pos2_party_name,pos2_percentage,pos2_percentage_emitted,pos2_votes,pos3_candidate_id,pos3_candidate_name,pos3_party_id,pos3_party_name,pos3_percentage,pos3_percentage_emitted,pos3_votes,region_code,timestamp,total_emitted_votes,total_valid_votes,vote_gap
88330,97.902,90223,2247171,2026-05-04T17:15:04.347024+00:00,1600,983047,0.571,KEIKO SOFIA FUJIMORI HIGUCHI,17.136,2762996,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.214,10.176,1969357,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.643,9.7,1877334,PERU,2026-05-04T22:15:03.050513+00:00,19353861,16123643,92023
798,99.501,802,22052,2026-05-04T17:15:07.41047+00:00,1601,8006,12.004,KEIKO SOFIA FUJIMORI HIGUCHI,18.881,21771,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,18.624,14.773,21474,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.62,5.251,7633,180000,2026-05-04T22:15:06.823384+00:00,145363,115305,13841
5140,97.33,5281,178097,2026-05-04T21:00:10.657072+00:00,1623,81561,4.619,KEIKO SOFIA FUJIMORI HIGUCHI,28.002,240403,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,11.329,8.698,97264,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.71,5.152,57611,190000,2026-05-05T02:00:10.169115+00:00,1118185,858527,39653
88400,97.979,90223,2249504,2026-05-04T22:30:05.785145+00:00,1633,984209,0.573,KEIKO SOFIA FUJIMORI HIGUCHI,17.141,2765845,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.213,10.174,1970563,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.64,9.697,1878169,PERU,2026-05-05T03:30:04.676579+00:00,19369267,16135554,92394
90842,97.926,92766,2320892,2026-05-04T23:45:03.473682+00:00,1639,1006375,0.156,KEIKO SOFIA FUJIMORI HIGUCHI,17.137,2816172,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.038,10.011,1978281,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.882,9.881,1952537,TOTAL,2026-05-05T04:45:02.983854+00:00,19760306,16433039,25744
2327,95.252,2443,67975,2026-04-25T05:00:06.747282+00:00,822,27492,-1.689,KEIKO SOFIA FUJIMORI HIGUCHI,20.303,93410,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,7.719,6.393,35515,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,9.408,7.791,43283,100000,2026-04-25T10:00:06.296578+00:00,555539,460072,-7768
86344,95.701,90223,2189803,2026-04-25T07:30:04.471682+00:00,823,953191,0.537,KEIKO SOFIA FUJIMORI HIGUCHI,17.066,2693659,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.205,10.178,1926312,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.668,9.73,1841606,PERU,2026-04-25T12:30:04.08679+00:00,18926429,15783435,84706
88574,95.481,92766,2254234,2026-04-25T07:30:04.779099+00:00,824,972175,0.144,KEIKO SOFIA FUJIMORI HIGUCHI,17.062,2739241,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.042,10.027,1933270,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.898,9.907,1910176,TOTAL,2026-04-25T12:30:04.088269+00:00,19281053,16054644,23094
86346,95.703,90223,2189803,2026-04-25T07:45:03.096479+00:00,825,953191,0.537,KEIKO SOFIA FUJIMORI HIGUCHI,17.066,2693659,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.205,10.178,1926312,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.668,9.73,1841606,PERU,2026-04-25T12:45:02.566235+00:00,18926429,15783435,84706
88576,95.483,92766,2254234,2026-04-25T07:45:03.373282+00:00,826,972175,0.144,KEIKO SOFIA FUJIMORI HIGUCHI,17.062,2739241,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.042,10.027,1933270,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.898,9.907,1910176,TOTAL,2026-04-25T12:45:02.606337+00:00,19281053,16054644,23094
2329,95.334,2443,68077,2026-04-25T07:45:05.121274+00:00,827,27511,-1.684,KEIKO SOFIA FUJIMORI HIGUCHI,20.308,93509,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,7.72,6.393,35547,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,9.404,7.788,43303,100000,2026-04-25T12:45:04.673652+00:00,556038,460450,-7756
86346,95.703,90223,2189902,2026-04-25T09:30:04.195422+00:00,828,953248,0.536,KEIKO SOFIA FUJIMORI HIGUCHI,17.067,2693852,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.204,10.177,1926329,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.668,9.731,1841748,PERU,2026-04-25T14:30:03.686932+00:00,18927346,15784196,84581
88576,95.483,92766,2254333,2026-04-25T09:30:04.431527+00:00,829,972232,0.143,KEIKO SOFIA FUJIMORI HIGUCHI,17.062,2739434,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.026,1933287,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.898,9.907,1910318,TOTAL,2026-04-25T14:30:03.728298+00:00,19281970,16055405,22969
88580,95.488,92766,2254333,2026-04-25T09:45:03.227159+00:00,830,972232,0.143,KEIKO SOFIA FUJIMORI HIGUCHI,17.062,2739434,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.026,1933287,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.898,9.907,1910318,TOTAL,2026-04-25T14:45:02.507323+00:00,19281970,16055405,22969
86350,95.707,90223,2189902,2026-04-25T09:45:03.559338+00:00,831,953248,0.536,KEIKO SOFIA FUJIMORI HIGUCHI,17.067,2693852,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.204,10.177,1926329,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.668,9.731,1841748,PERU,2026-04-25T14:45:02.54837+00:00,18927346,15784196,84581
27977,95.658,29247,530919,2026-04-25T09:45:06.091578+00:00,832,244929,-16.646,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.917,1161601,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.271,2.887,190786,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.917,17.578,1161601,140000,2026-04-25T14:45:05.601608+00:00,6608125,5832277,-970815
88580,95.488,92766,2255138,2026-04-25T10:45:03.363975+00:00,833,972547,0.15,KEIKO SOFIA FUJIMORI HIGUCHI,17.062,2740088,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.047,10.031,1934712,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.897,9.906,1910580,TOTAL,2026-04-25T15:45:02.664346+00:00,19287393,16059708,24132
86378,95.738,90223,2190707,2026-04-25T10:45:03.719821+00:00,834,953563,0.543,KEIKO SOFIA FUJIMORI HIGUCHI,17.066,2694506,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.21,10.182,1927754,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.667,9.729,1842010,PERU,2026-04-25T15:45:02.705901+00:00,18932769,15788499,85744
2217,94.703,2341,69146,2026-04-25T10:45:05.410451+00:00,835,23374,23.575,ROBERTO HELBERT SANCHEZ PALOMINO,29.512,96060,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,29.512,22.98,96060,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.937,4.623,19325,090000,2026-04-25T15:45:04.918822+00:00,418020,325500,76735
27980,95.668,29247,530972,2026-04-25T10:45:06.235141+00:00,836,244970,-16.645,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.916,1161706,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.271,2.887,190803,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.916,17.578,1161706,140000,2026-04-25T15:45:05.814664+00:00,6608852,5832910,-970903
2354,87.282,2697,74422,2026-04-25T10:45:06.498751+00:00,837,22780,3.682,KEIKO SOFIA FUJIMORI HIGUCHI,27.817,83182,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,10.391,7.842,31072,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.709,5.063,20062,150000,2026-04-25T15:45:05.944799+00:00,396240,299038,11010
88608,95.518,92766,2255138,2026-04-25T11:00:05.21146+00:00,838,972547,0.15,KEIKO SOFIA FUJIMORI HIGUCHI,17.062,2740088,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.047,10.031,1934712,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.897,9.906,1910580,TOTAL,2026-04-25T16:00:04.435954+00:00,19287393,16059708,24132
88608,95.518,92766,2255586,2026-04-25T11:45:03.17065+00:00,839,972749,0.149,KEIKO SOFIA FUJIMORI HIGUCHI,17.06,2740566,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.046,10.03,1935079,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.897,9.906,1911079,TOTAL,2026-04-25T16:45:02.493885+00:00,19292222,16063887,24000
86399,95.762,90223,2191155,2026-04-25T11:45:03.48095+00:00,840,953765,0.542,KEIKO SOFIA FUJIMORI HIGUCHI,17.065,2694984,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.209,10.181,1928121,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.667,9.729,1842509,PERU,2026-04-25T16:45:02.494488+00:00,18937598,15792678,85612
1288,97.798,1317,38849,2026-04-25T11:45:04.242015+00:00,841,14171,37.875,ROBERTO HELBERT SANCHEZ PALOMINO,41.029,80687,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,41.029,32.317,80687,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.154,2.484,6203,030000,2026-04-25T16:45:03.792943+00:00,249677,196657,74484
4176,99.075,4215,74216,2026-04-25T11:45:04.487465+00:00,842,38425,-0.538,JORGE NIETO MONTESINOS,18.661,162858,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,10.064,8.913,87829,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,10.602,9.39,92523,040000,2026-04-25T16:45:03.943193+00:00,985356,872715,-4694
2219,94.789,2341,69207,2026-04-25T11:45:05.366081+00:00,843,23397,23.582,ROBERTO HELBERT SANCHEZ PALOMINO,29.521,96201,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,29.521,22.988,96201,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.939,4.625,19354,090000,2026-04-25T16:45:04.916097+00:00,418481,325877,76847
27987,95.692,29247,531143,2026-04-25T11:45:06.214699+00:00,844,245041,-16.644,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.915,1161935,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.271,2.887,190855,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.915,17.577,1161935,140000,2026-04-25T16:45:05.78974+00:00,6610556,5834372,-971080
88629,95.54,92766,2255586,2026-04-25T12:00:05.741589+00:00,845,972749,0.149,KEIKO SOFIA FUJIMORI HIGUCHI,17.06,2740566,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.046,10.03,1935079,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.897,9.906,1911079,TOTAL,2026-04-25T17:00:05.112961+00:00,19292222,16063887,24000
1288,97.798,1317,38908,2026-04-25T12:00:06.936264+00:00,846,14185,37.877,ROBERTO HELBERT SANCHEZ PALOMINO,41.029,80778,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,41.029,32.314,80778,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.152,2.482,6205,030000,2026-04-25T17:00:06.240678+00:00,249975,196882,74573
86410,95.774,90223,2191459,2026-04-25T12:45:03.168339+00:00,847,953928,0.543,KEIKO SOFIA FUJIMORI HIGUCHI,17.064,2695294,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.21,10.182,1928512,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.667,9.729,1842717,PERU,2026-04-25T17:45:02.550138+00:00,18940157,15794770,85795
88629,95.54,92766,2255890,2026-04-25T12:45:03.427697+00:00,848,972912,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.06,2740876,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.047,10.031,1935470,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.896,9.906,1911287,TOTAL,2026-04-25T17:45:02.551614+00:00,19294781,16065979,24183
3307,95.248,3472,99109,2026-04-25T12:45:03.977546+00:00,849,47196,8.835,KEIKO SOFIA FUJIMORI HIGUCHI,17.977,93107,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,14.878,11.601,77058,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.043,4.712,31299,020000,2026-04-25T17:45:03.549351+00:00,664233,517928,45759
4176,99.075,4215,74230,2026-04-25T12:45:04.436771+00:00,850,38458,-0.538,JORGE NIETO MONTESINOS,18.661,162894,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,10.063,8.912,87843,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,10.601,9.389,92542,040000,2026-04-25T17:45:04.069627+00:00,985617,872929,-4699
27990,95.702,29247,531188,2026-04-25T12:45:06.276283+00:00,851,245068,-16.645,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.916,1162087,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.271,2.887,190867,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.916,17.577,1162087,140000,2026-04-25T17:45:05.740038+00:00,6611319,5835063,-971220
1025,98.463,1041,18613,2026-04-25T12:45:07.653246+00:00,852,9057,5.632,RICARDO PABLO BELMONT CASSINELLI,14.627,31815,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,11.857,10.519,25791,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.225,5.523,13541,220000,2026-04-25T17:45:07.156352+00:00,245182,217512,12250
88640,95.552,92766,2255890,2026-04-25T13:00:05.799591+00:00,853,972912,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.06,2740876,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.047,10.031,1935470,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.896,9.906,1911287,TOTAL,2026-04-25T18:00:04.971962+00:00,19294781,16065979,24183
3307,95.248,3472,99284,2026-04-25T13:00:06.658502+00:00,854,47282,8.857,KEIKO SOFIA FUJIMORI HIGUCHI,17.987,93264,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,14.896,11.613,77237,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.039,4.708,31314,020000,2026-04-25T18:00:06.057597+00:00,665083,518517,45923
1289,97.874,1317,38935,2026-04-25T13:00:07.090104+00:00,855,14191,37.894,ROBERTO HELBERT SANCHEZ PALOMINO,41.044,80873,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,41.044,32.328,80873,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.15,2.481,6206,030000,2026-04-25T18:00:06.154013+00:00,250166,197040,74667
4177,99.098,4215,74230,2026-04-25T13:00:07.493342+00:00,856,38458,-0.538,JORGE NIETO MONTESINOS,18.661,162894,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,10.063,8.912,87843,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,10.601,9.389,92542,040000,2026-04-25T18:00:06.418358+00:00,985617,872929,-4699
88659,95.573,92766,2256283,2026-04-25T14:00:05.101578+00:00,857,973085,0.147,KEIKO SOFIA FUJIMORI HIGUCHI,17.059,2741355,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.046,10.03,1935705,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.899,9.908,1912098,TOTAL,2026-04-25T19:00:04.635173+00:00,19299027,16069659,23607
86429,95.795,90223,2191852,2026-04-25T14:00:05.415251+00:00,858,954101,0.539,KEIKO SOFIA FUJIMORI HIGUCHI,17.064,2695773,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.208,10.181,1928747,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.669,9.731,1843528,PERU,2026-04-25T19:00:04.675392+00:00,18944403,15798450,85219
3312,95.392,3472,99521,2026-04-25T14:00:05.979763+00:00,859,47370,8.864,KEIKO SOFIA FUJIMORI HIGUCHI,18.002,93460,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,14.9,11.614,77352,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.036,4.705,31336,020000,2026-04-25T19:00:05.584824+00:00,666043,519152,46016
28001,95.74,29247,531288,2026-04-25T14:00:07.924194+00:00,860,245133,-16.651,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.921,1162867,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.27,2.886,190893,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.921,17.582,1162867,140000,2026-04-25T19:00:07.501874+00:00,6613928,5837507,-971974
3360,98.911,3397,77067,2026-04-25T14:00:08.942916+00:00,861,40186,22.979,ROBERTO HELBERT SANCHEZ PALOMINO,24.897,160370,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,24.897,21.063,160370,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,1.918,1.623,12354,200000,2026-04-25T19:00:08.486919+00:00,761394,644141,148016
88670,95.585,92766,2256444,2026-04-25T15:00:05.205677+00:00,862,973286,0.144,KEIKO SOFIA FUJIMORI HIGUCHI,17.059,2741737,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.044,10.029,1935741,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.9,9.909,1912596,TOTAL,2026-04-25T20:00:04.866665+00:00,19301685,16071955,23145
86440,95.807,90223,2192013,2026-04-25T15:00:05.550867+00:00,863,954302,0.537,KEIKO SOFIA FUJIMORI HIGUCHI,17.063,2696155,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.207,10.18,1928783,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.67,9.733,1844026,PERU,2026-04-25T20:00:04.908356+00:00,18947061,15800746,84757
28012,95.777,29247,531449,2026-04-25T15:00:07.962414+00:00,864,245334,-16.652,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.921,1163365,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.269,2.886,190929,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.921,17.583,1163365,140000,2026-04-25T20:00:07.602501+00:00,6616586,5839803,-972436
88682,95.598,92766,2256673,2026-04-25T16:00:05.004566+00:00,865,973498,0.142,KEIKO SOFIA FUJIMORI HIGUCHI,17.059,2742141,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.043,10.028,1935825,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.901,9.91,1913056,TOTAL,2026-04-25T21:00:04.601+00:00,19304525,16074354,22769
86452,95.82,90223,2192242,2026-04-25T16:00:05.29314+00:00,866,954514,0.534,KEIKO SOFIA FUJIMORI HIGUCHI,17.063,2696559,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.206,10.179,1928867,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.672,9.733,1844486,PERU,2026-04-25T21:00:04.641771+00:00,18949901,15803145,84381
28023,95.815,29247,531677,2026-04-25T16:00:07.997702+00:00,868,245518,-16.653,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.922,1163819,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.269,2.885,190975,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.922,17.582,1163819,140000,2026-04-25T21:00:07.488632+00:00,6619194,5841999,-972844
90563,97.625,92766,2314457,2026-05-02T21:30:06.003243+00:00,1495,1003505,0.164,KEIKO SOFIA FUJIMORI HIGUCHI,17.131,2809255,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.042,10.016,1974762,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.878,9.879,1947855,TOTAL,2026-05-03T02:30:05.103183+00:00,19716759,16398797,26907
88199,97.757,90223,2244239,2026-05-02T21:30:06.40184+00:00,1496,981837,0.575,KEIKO SOFIA FUJIMORI HIGUCHI,17.135,2759897,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.214,10.175,1967189,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.639,9.696,1874587,PERU,2026-05-03T02:30:05.103843+00:00,19332623,16106547,92602
2376,97.257,2443,69353,2026-05-02T21:30:08.117792+00:00,1497,28257,-1.66,KEIKO SOFIA FUJIMORI HIGUCHI,20.333,95355,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,7.728,6.397,36242,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,9.388,7.77,44026,100000,2026-05-03T02:30:07.675084+00:00,566580,468970,-7784
28475,97.36,29247,541375,2026-05-02T21:30:08.790342+00:00,1498,251235,-16.609,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.892,1180173,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.283,2.896,194807,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.892,17.547,1180173,140000,2026-05-03T02:30:08.442169+00:00,6725648,5933038,-985366
90659,97.729,92766,2315432,2026-05-03T14:15:04.440346+00:00,1525,1003918,0.165,KEIKO SOFIA FUJIMORI HIGUCHI,17.131,2810271,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.043,10.016,1975616,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.878,9.879,1948467,TOTAL,2026-05-03T19:15:03.673156+00:00,19723870,16404520,27149
88255,97.819,90223,2244961,2026-05-03T14:15:04.754928+00:00,1526,982134,0.577,KEIKO SOFIA FUJIMORI HIGUCHI,17.135,2760744,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.215,10.177,1968027,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.638,9.696,1875026,PERU,2026-05-03T19:15:03.674594+00:00,19338434,16111339,93001
4194,98.915,4240,123273,2026-05-03T14:15:05.92245+00:00,1527,53164,38.389,ROBERTO HELBERT SANCHEZ PALOMINO,41.635,265916,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,41.635,32.623,265916,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.246,2.543,20730,060000,2026-05-03T19:15:05.45754+00:00,815116,638679,245186
